JOB ID,job_202102222248_0245
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleCC
GRAPH,Youtube.vertex
VERTICES,1134890
REAL EDGES,2987624
VIRTUAL EDGES,5975248
PARITIONS,4
REAL LOADS,732879_734653_740457_779635_
VIRTUAL LOADS,1491104_1497539_1443843_1542762_
VIRTUAL COUNTS,303102_304256_293704_233828_
REAL KLU,2.3380607E-4
VIRTUAL KLU,1.9867529E-4
VIRTUAL COUNT KLU,0.003951067
REAL AVGD KLU,0.009885853
VIRTUAL AVGD KLU,0.008842337

REAL E MAXNORMLOAD,1.044
REAL E MAXMINLOAD,1.064
REAL EB JSD,0.000116
REAL E KLU,0.000234
REAL V MAXNORMLOAD,1.072
REAL V MAXMINLOAD,1.301
REAL VB JSD,0.002017
REAL V KLU,0.003951
REAL AVGD MAXNORM,1.267
REAL AVGD MAXMIN,1.381
REAL AVGDB JSD,0.003485
REAL AVGD KLU,0.009886
REAL EC PCT,0.271
REAL COMMVOL PCT,0.282
REAL LOCE PCT,0.729
REAL EC,810878
REAL COMMVOL,239576
REAL LOCE,2176746
REAL COMMVOL NORMF,850988
REAL SCORE,869604.8595843362
VIRTUAL E MAXNORM LOAD,1.033
VIRTUAL E MAXMIN LOAD,1.069
VIRTUAL ED JSD,0.000099
VIRTUAL E KLU,0.000199
VIRTUAL V MAXNORM LOAD,1.072
VIRTUAL V MAXMIN LOAD,1.301
VIRTUAL VB JSD,0.002017
VIRTUAL V KLU,0.003951
VIRTUAL AVGD MAXNORM,1.253
VIRTUAL AVGD MAXMIN,1.342
VIRTUAL AVGDB JSD,0.003117
VIRTUAL AVGD KLU,0.008842
VIRTUAL EC PCT,0.271
VIRTUAL COMMVOL PCT,0.320
VIRTUAL LOCE PCT,0.729
VIRTUAL EC,1620121
VIRTUAL COMMVOL,726968
VIRTUAL LOCE,4355127
VIRTUAL COMMVOL NORMF,2274609

SAMPLING START,2
SAMPLING END,29
SAMPLING CYCLES,9
SAMPLING EXTRA,0
LP START,30
LP END,103
LP CYCLES,37
TOT MIGRATIONS,1988076

INITIAL MESSAGES,2987624
SAMPLING MESSAGES,24151517
LP MESSAGES,16132494
SHUTDOWN MESSAGES,49843
TOTAL MESSAGES,43321478

INPUT TIME (not included in total),2794
INITIALIZE TIME,2219
SETUP TIME,17
Initializing algorithm time,57123
LP time,18534
Avg. LP cycle time,500
Sampling time,11055
Avg. Sampling cycle time,1228.3334
TOTAL TIME,86712
OUT DEGREE THRESHOLD,0
BETA,0.15
SIGMA,0.02
TAU,10
SAMPLING_ERROR,false
