JOB ID,job_202102221335_0390
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleCC
GRAPH,RoadCanada.vertex
VERTICES,1965206
REAL EDGES,5533214
VIRTUAL EDGES,5533214
PARITIONS,16
REAL LOADS,341954_352037_341823_342033_342155_342745_351559_351220_344119_349917_348561_350179_343635_346466_342601_342210_
VIRTUAL LOADS,341954_352037_341823_342033_342155_342745_351559_351220_344119_349917_348561_350179_343635_346466_342601_342210_
VIRTUAL COUNTS,122619_124723_122310_121939_122770_122691_123145_123582_122905_123038_124704_123071_122962_124437_120240_120070_
REAL KLU,2.2928723E-5
VIRTUAL KLU,2.2928723E-5
VIRTUAL COUNT KLU,1.9411742E-5
REAL AVGD KLU,4.317605E-5
VIRTUAL AVGD KLU,4.317605E-5

REAL E MAXNORMLOAD,1.018
REAL E MAXMINLOAD,1.030
REAL EB JSD,0.000023
REAL E KLU,0.000023
REAL V MAXNORMLOAD,1.015
REAL V MAXMINLOAD,1.039
REAL VB JSD,0.000019
REAL V KLU,0.000019
REAL AVGD MAXNORM,1.014
REAL AVGD MAXMIN,1.025
REAL AVGDB JSD,0.000016
REAL AVGD KLU,0.000043
REAL EC PCT,0.463
REAL COMMVOL PCT,0.431
REAL LOCE PCT,0.537
REAL EC,2559567
REAL COMMVOL,2384971
REAL LOCE,2973647
REAL COMMVOL NORMF,5533214
REAL SCORE,1075438.9186650417
VIRTUAL E MAXNORM LOAD,1.018
VIRTUAL E MAXMIN LOAD,1.030
VIRTUAL ED JSD,0.000023
VIRTUAL E KLU,0.000023
VIRTUAL V MAXNORM LOAD,1.015
VIRTUAL V MAXMIN LOAD,1.039
VIRTUAL VB JSD,0.000019
VIRTUAL V KLU,0.000019
VIRTUAL AVGD MAXNORM,1.014
VIRTUAL AVGD MAXMIN,1.025
VIRTUAL AVGDB JSD,0.000016
VIRTUAL AVGD KLU,0.000043
VIRTUAL EC PCT,0.463
VIRTUAL COMMVOL PCT,0.431
VIRTUAL LOCE PCT,0.537
VIRTUAL EC,2559567
VIRTUAL COMMVOL,2384971
VIRTUAL LOCE,2973647
VIRTUAL COMMVOL NORMF,5533214

SAMPLING START,2
SAMPLING END,26
SAMPLING CYCLES,7
SAMPLING EXTRA,1
LP START,27
LP END,118
LP CYCLES,46
TOT MIGRATIONS,5658504

INITIAL MESSAGES,5533214
SAMPLING MESSAGES,19197590
LP MESSAGES,17889330
SHUTDOWN MESSAGES,257068
TOTAL MESSAGES,42877202

INPUT TIME (not included in total),3506
INITIALIZE TIME,2225
SETUP TIME,18
Initializing algorithm time,1510
LP time,68773
Avg. LP cycle time,1495
Sampling time,5778
Avg. Sampling cycle time,825.4286
TOTAL TIME,76061
OUT DEGREE THRESHOLD,0
BETA,0.2
SIGMA,0.02
TAU,10
SAMPLING_ERROR,false
