JOB ID,job_202102222248_0262
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleCC
GRAPH,Youtube.vertex
VERTICES,1134890
REAL EDGES,2987624
VIRTUAL EDGES,5975248
PARITIONS,8
REAL LOADS,360593_361371_388473_363419_374614_377030_373243_388881_
VIRTUAL LOADS,770481_791088_680928_760707_752500_758363_737215_723966_
VIRTUAL COUNTS,205309_219573_82167_185304_99124_154189_118180_71044_
REAL KLU,1.9138597E-4
VIRTUAL KLU,4.2719377E-4
VIRTUAL COUNT KLU,0.035189718
REAL AVGD KLU,0.0901502
VIRTUAL AVGD KLU,0.06731553

REAL E MAXNORMLOAD,1.041
REAL E MAXMINLOAD,1.078
REAL EB JSD,0.000143
REAL E KLU,0.000191
REAL V MAXNORMLOAD,1.548
REAL V MAXMINLOAD,3.091
REAL VB JSD,0.026915
REAL V KLU,0.035190
REAL AVGD MAXNORM,2.079
REAL AVGD MAXMIN,3.326
REAL AVGDB JSD,0.032474
REAL AVGD KLU,0.090150
REAL EC PCT,0.385
REAL COMMVOL PCT,0.306
REAL LOCE PCT,0.615
REAL EC,1150431
REAL COMMVOL,344387
REAL LOCE,1837193
REAL COMMVOL NORMF,1126986
REAL SCORE,810695.5282500009
VIRTUAL E MAXNORM LOAD,1.059
VIRTUAL E MAXMIN LOAD,1.162
VIRTUAL ED JSD,0.000322
VIRTUAL E KLU,0.000427
VIRTUAL V MAXNORM LOAD,1.548
VIRTUAL V MAXMIN LOAD,3.091
VIRTUAL VB JSD,0.026915
VIRTUAL V KLU,0.035190
VIRTUAL AVGD MAXNORM,1.935
VIRTUAL AVGD MAXMIN,2.828
VIRTUAL AVGDB JSD,0.024197
VIRTUAL AVGD KLU,0.067316
VIRTUAL EC PCT,0.383
VIRTUAL COMMVOL PCT,0.357
VIRTUAL LOCE PCT,0.617
VIRTUAL EC,2290148
VIRTUAL COMMVOL,1035310
VIRTUAL LOCE,3685100
VIRTUAL COMMVOL NORMF,2898284

SAMPLING START,2
SAMPLING END,55
SAMPLING CYCLES,17
SAMPLING EXTRA,0
LP START,56
LP END,119
LP CYCLES,32
TOT MIGRATIONS,2274552

INITIAL MESSAGES,2987624
SAMPLING MESSAGES,50979238
LP MESSAGES,18423735
SHUTDOWN MESSAGES,127522
TOTAL MESSAGES,72518119

INPUT TIME (not included in total),2788
INITIALIZE TIME,2200
SETUP TIME,17
Initializing algorithm time,61214
LP time,21285
Avg. LP cycle time,665
Sampling time,15693
Avg. Sampling cycle time,923.1177
TOTAL TIME,98192
OUT DEGREE THRESHOLD,0
BETA,0.15
SIGMA,0.02
TAU,15
SAMPLING_ERROR,false
