JOB ID,job_202102222248_0064
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleCC
GRAPH,Youtube.vertex
VERTICES,1134890
REAL EDGES,2987624
VIRTUAL EDGES,5975248
PARITIONS,4
REAL LOADS,732342_744318_777734_733230_
VIRTUAL LOADS,1498398_1431456_1536104_1509290_
VIRTUAL COUNTS,340999_286398_219454_288039_
REAL KLU,2.1754569E-4
VIRTUAL KLU,2.4144552E-4
VIRTUAL COUNT KLU,0.0085003255
REAL AVGD KLU,0.017269388
VIRTUAL AVGD KLU,0.01545464

REAL E MAXNORMLOAD,1.041
REAL E MAXMINLOAD,1.062
REAL EB JSD,0.000108
REAL E KLU,0.000218
REAL V MAXNORMLOAD,1.202
REAL V MAXMINLOAD,1.554
REAL VB JSD,0.004301
REAL V KLU,0.008500
REAL AVGD MAXNORM,1.346
REAL AVGD MAXMIN,1.650
REAL AVGDB JSD,0.006132
REAL AVGD KLU,0.017269
REAL EC PCT,0.262
REAL COMMVOL PCT,0.295
REAL LOCE PCT,0.738
REAL EC,783035
REAL COMMVOL,251429
REAL LOCE,2204589
REAL COMMVOL NORMF,850988
REAL SCORE,835931.8965954308
VIRTUAL E MAXNORM LOAD,1.028
VIRTUAL E MAXMIN LOAD,1.073
VIRTUAL ED JSD,0.000121
VIRTUAL E KLU,0.000241
VIRTUAL V MAXNORM LOAD,1.202
VIRTUAL V MAXMIN LOAD,1.554
VIRTUAL VB JSD,0.004301
VIRTUAL V KLU,0.008500
VIRTUAL AVGD MAXNORM,1.329
VIRTUAL AVGD MAXMIN,1.593
VIRTUAL AVGDB JSD,0.005479
VIRTUAL AVGD KLU,0.015455
VIRTUAL EC PCT,0.262
VIRTUAL COMMVOL PCT,0.329
VIRTUAL LOCE PCT,0.738
VIRTUAL EC,1563802
VIRTUAL COMMVOL,747563
VIRTUAL LOCE,4411446
VIRTUAL COMMVOL NORMF,2274609

SAMPLING START,2
SAMPLING END,29
SAMPLING CYCLES,8
SAMPLING EXTRA,1
LP START,30
LP END,89
LP CYCLES,30
TOT MIGRATIONS,1870141

INITIAL MESSAGES,2987624
SAMPLING MESSAGES,23408552
LP MESSAGES,14824887
SHUTDOWN MESSAGES,71681
TOTAL MESSAGES,41292744

INPUT TIME (not included in total),2640
INITIALIZE TIME,2226
SETUP TIME,16
Initializing algorithm time,63327
LP time,15569
Avg. LP cycle time,518
Sampling time,11058
Avg. Sampling cycle time,1382.25
TOTAL TIME,89954
OUT DEGREE THRESHOLD,0
BETA,0.1
SIGMA,0.015
TAU,10
SAMPLING_ERROR,false
