JOB ID,job_202102221335_0241
JOB NAME,Giraph: giraph.lri.rrojas.rankdegree.LPGPartitionner$ConverterPropagate
WORKERS,8
ALGORITHM,InitializeSampleCC
GRAPH,RoadCanada.vertex
VERTICES,1965206
REAL EDGES,5533214
VIRTUAL EDGES,5533214
PARITIONS,16
REAL LOADS,342498_342583_346561_342830_342504_351627_351722_349676_350547_347857_341846_343253_342166_350800_344406_342338_
VIRTUAL LOADS,342498_342583_346561_342830_342504_351627_351722_349676_350547_347857_341846_343253_342166_350800_344406_342338_
VIRTUAL COUNTS,122749_122591_122759_121665_122053_124387_125120_121887_124256_124404_120565_122552_122219_123885_122394_121720_
REAL KLU,2.1318627E-5
VIRTUAL KLU,2.1318627E-5
VIRTUAL COUNT KLU,1.7328215E-5
REAL AVGD KLU,2.2658307E-5
VIRTUAL AVGD KLU,2.2658307E-5

REAL E MAXNORMLOAD,1.017
REAL E MAXMINLOAD,1.029
REAL EB JSD,0.000021
REAL E KLU,0.000021
REAL V MAXNORMLOAD,1.019
REAL V MAXMINLOAD,1.038
REAL VB JSD,0.000017
REAL V KLU,0.000017
REAL AVGD MAXNORM,1.019
REAL AVGD MAXMIN,1.028
REAL AVGDB JSD,0.000008
REAL AVGD KLU,0.000023
REAL EC PCT,0.455
REAL COMMVOL PCT,0.427
REAL LOCE PCT,0.545
REAL EC,2520164
REAL COMMVOL,2363671
REAL LOCE,3013050
REAL COMMVOL NORMF,5533214
REAL SCORE,1089321.912348135
VIRTUAL E MAXNORM LOAD,1.017
VIRTUAL E MAXMIN LOAD,1.029
VIRTUAL ED JSD,0.000021
VIRTUAL E KLU,0.000021
VIRTUAL V MAXNORM LOAD,1.019
VIRTUAL V MAXMIN LOAD,1.038
VIRTUAL VB JSD,0.000017
VIRTUAL V KLU,0.000017
VIRTUAL AVGD MAXNORM,1.019
VIRTUAL AVGD MAXMIN,1.028
VIRTUAL AVGDB JSD,0.000008
VIRTUAL AVGD KLU,0.000023
VIRTUAL EC PCT,0.455
VIRTUAL COMMVOL PCT,0.427
VIRTUAL LOCE PCT,0.545
VIRTUAL EC,2520164
VIRTUAL COMMVOL,2363671
VIRTUAL LOCE,3013050
VIRTUAL COMMVOL NORMF,5533214

SAMPLING START,2
SAMPLING END,23
SAMPLING CYCLES,6
SAMPLING EXTRA,1
LP START,24
LP END,125
LP CYCLES,51
TOT MIGRATIONS,6076824

INITIAL MESSAGES,5533214
SAMPLING MESSAGES,18588313
LP MESSAGES,18786274
SHUTDOWN MESSAGES,259729
TOTAL MESSAGES,43167530

INPUT TIME (not included in total),3713
INITIALIZE TIME,2239
SETUP TIME,29
Initializing algorithm time,1608
LP time,77905
Avg. LP cycle time,1527
Sampling time,5464
Avg. Sampling cycle time,910.6667
TOTAL TIME,84977
OUT DEGREE THRESHOLD,0
BETA,0.15
SIGMA,0.02
TAU,5
SAMPLING_ERROR,false
